title;author;date;link;pdf_link;query;search_engine;nr_found;cite_count;doi;nix;nix;nix;nix;;;;
High performance work practices decentralization and profitability: evidence from panel data;MG Colombo, M Delmastro… - Industrial and Corporate …, 2007 - academic.oup.com;2007;https://academic.oup.com/icc/article-abstract/16/6/1037/691368;https://academic.oup.com/icc/article/16/6/1037/691368;context-specific+AND+decentralized+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;80;No DOI available;;;;;;;;
The State of Our Understanding of Research and Practice in Competitive Intelligence and Global Business;DL Blenkhorn, CS Fleisher - Competitive Intelligence and Global …, 2005 - books.google.com;2005;https://books.google.de/books?hl=de&lr=&id=6ygrkSKl4TwC&oi=fnd&pg=PA3&dq=context-specific+AND+decentralized+composition+AND+sensitiv&ots=ImSoW7d_sJ&sig=5Tygp4-ArklAKv9qci4nLYaWUBU;No PDF available;context-specific+AND+decentralized+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
M Zandebasiri;M Zandebasiri, F Azhdari - Journal of Public Administration and …, 2012 - Academic Journals;2012;/citations?user=BIm9S2sAAAAJ&hl=de&oi=sra;No PDF available;context-specific+AND+decentralized+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;1;No DOI available;;;;;;;;
Decision support for sustainable option selection in integrated urban water management;CK Makropoulos, K Natsis, S Liu, K Mittas… - … modelling & software, 2008 - Elsevier;2008;https://www.sciencedirect.com/science/article/pii/S1364815208000698;No PDF available;context-specific+AND+decentralized+composition+AND+sensiti_GoogleScholar.csv;GoogleScholar;1;278;No DOI available;;;;;;;;
Scaling up health service innovations: a framework for action;R Simmons, J Shiffman - Scaling up health service delivery, 2007 - books.google.com;2007;https://books.google.de/books?hl=de&lr=&id=rsuwy2UJM-QC&oi=fnd&pg=PA1&dq=context-specific+AND+decentralized+service+composition+AND+adapt*&ots=WEmMJVLnRh&sig=VCgNOGyXidHKagtiJ8h6427iIMY;https://books.google.de/books?hl=de&lr=&id=rsuwy2UJM-QC&oi=fnd&pg=PA1&dq=context-specific+AND+decentralized+service+composition+AND+adapt*&ots=WEmMJVLnRh&sig=VCgNOGyXidHKagtiJ8h6427iIMY;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;88;No DOI available;;;;;;;;
Situational maturity models as instrumental artifacts for organizational design;T Mettler, P Rohner - Proceedings of the 4th international conference on …, 2009 - dl.acm.org;2009;https://dl.acm.org/citation.cfm?id=1555649;http://www.academia.edu/download/40437258/desrist2009_submission_5.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;199;No DOI available;;;;;;;;
Diffusion of innovations in service organizations: systematic review and recommendations;T Greenhalgh, G Robert, F Macfarlane… - The Milbank …, 2004 - Wiley Online Library;2004;https://onlinelibrary.wiley.com/doi/abs/10.1111/j.0887-378X.2004.00325.x;https://onlinelibrary.wiley.com/doi/full/10.1111/j.0887-378X.2004.00325.x;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;5515;No DOI available;;;;;;;;
Donor dealings: the impact of international donor aid on sexual and reproductive health services;SH Mayhew - International Family Planning Perspectives, 2002 - JSTOR;2002;https://www.jstor.org/stable/3088225;https://www.jstor.org/stable/pdf/3088225.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;41;No DOI available;;;;;;;;
New service development: creating memorable experiences;J Fitzsimmons, MJ Fitzsimmons - 1999 - books.google.com;1999;https://books.google.de/books?hl=de&lr=&id=RM3w5fPiw3kC&oi=fnd&pg=PP1&dq=context-specific+AND+decentralized+service+composition+AND+adapt*&ots=E7g81_zdMM&sig=WWiCw8ArlHRNdLCS0DVGbeNhryw;No PDF available;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;378;No DOI available;;;;;;;;
Recommending services in a trust-based decentralized user modeling system;S Nusrat, J Vassileva - … Conference on User Modeling, Adaptation, and …, 2011 - Springer;2011;https://link.springer.com/chapter/10.1007/978-3-642-28509-7_22;https://www.researchgate.net/profile/Julita_Vassileva/publication/221260784_Recommending_Services_in_a_Trust-Based_Decentralized_User_Modeling_System/links/561ed22a08aec7945a2707b3/Recommending-Services-in-a-Trust-Based-Decentralized-User-Modeling-System.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;22;No DOI available;;;;;;;;
Towards a framework for the development of adaptable service-based applications;S Lane, Q Gu, P Lago, I Richardson - Service Oriented Computing and …, 2014 - Springer;2014;https://link.springer.com/article/10.1007/s11761-013-0136-4;https://link.springer.com/article/10.1007/s11761-013-0136-4;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;11;No DOI available;;;;;;;;
Decentralizing rural health services: a case study in China;S Tang, G Bloom - The International Journal of Health Planning …, 2000 - Wiley Online Library;2000;https://onlinelibrary.wiley.com/doi/abs/10.1002/1099-1751(200007/09)15:3%3C189::AID-HPM590%3E3.0.CO2-Q;https://onlinelibrary.wiley.com/doi/pdf/10.1002/1099-1751%28200007/09%2915%3A3%3C189%3A%3AAID-HPM590%3E3.0.CO%3B2-Q;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;98;No DOI available;;;;;;;;
CloudMTD: Using real options to manage technical debt in cloud-based service selection;E Alzaghoul, R Bahsoon - 2013 4th International Workshop on …, 2013 - ieeexplore.ieee.org;2013;https://ieeexplore.ieee.org/abstract/document/6608680/;https://ieeexplore.ieee.org/iel7/6596163/6608667/06608680.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;19;No DOI available;;;;;;;;
Countering service information challenges in the internet of services;D Oberle, N Bhatti, S Brockmans, M Niemann… - Business & Information …, 2009 - Springer;2009;https://link.springer.com/article/10.1007/s12599-009-0069-9;https://link.springer.com/article/10.1007/s12599-009-0069-9;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;54;No DOI available;;;;;;;;
A self-adaptive deployment framework for service-oriented systems;S Van Der Burg, E Dolstra - … of the 6th International Symposium on …, 2011 - dl.acm.org;2011;https://dl.acm.org/citation.cfm?id=1988039;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.473.9434&rep=rep1&type=pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;20;No DOI available;;;;;;;;
Reference architecture and maturity levels for cyber-physical systems in the mechanical engineering industry;T Westermann, H Anacker… - 2016 IEEE …, 2016 - ieeexplore.ieee.org;2016;https://ieeexplore.ieee.org/abstract/document/7753153/;https://ieeexplore.ieee.org/iel7/7731016/7753113/07753153.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;10;No DOI available;;;;;;;;
Fail-safe and safe-to-fail adaptation: decision-making for urban flooding under climate change;Y Kim, DA Eisenberg, EN Bondank, MV Chester… - Climatic Change, 2017 - Springer;2017;https://link.springer.com/article/10.1007/s10584-017-2090-1;https://link.springer.com/article/10.1007/s10584-017-2090-1;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;13;No DOI available;;;;;;;;
A policy driven self-healing algorithm for context aware systems;I Anghel, T Cioara, I Salomie… - 2009 IEEE 5th …, 2009 - ieeexplore.ieee.org;2009;https://ieeexplore.ieee.org/abstract/document/5284754/;https://ieeexplore.ieee.org/iel5/5278388/5284721/05284754.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;5;No DOI available;;;;;;;;
Service purchasing and value creation: Towards systemic purchases;J Hallikas, M Immonen, M Pynnönen… - International Journal of …, 2014 - Elsevier;2014;https://www.sciencedirect.com/science/article/pii/S0925527312004240;No PDF available;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;50;No DOI available;;;;;;;;
What do we know? Evidence on decentralization and local service provision;E Ahmad, G Brosio - Does decentralization enhance service …, 2009 - books.google.com;2009;https://books.google.de/books?hl=de&lr=&id=5-rzoA4qP1wC&oi=fnd&pg=PA125&dq=context-specific+AND+decentralized+service+composition+AND+adapt*&ots=TSWPhe0Af6&sig=ZHw-NyHqwLXkdfqy7fT0AGv-Nag;No PDF available;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Emerging dimensions of decentralisation debate in the age of globalisation;CK Sharma - Indian Journal of Federal Studies, 2009 - papers.ssrn.com;2009;https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1369943;https://mpra.ub.uni-muenchen.de/14337/1/MPRA_paper_14337.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;66;No DOI available;;;;;;;;
The roadmap of trust and trust evaluation in web applications and web services;L Li, Y Wang - Advanced Web Services, 2014 - Springer;2014;https://link.springer.com/chapter/10.1007/978-1-4614-7535-4_4;https://www.researchgate.net/profile/Lei_Li7/publication/255484515_The_Roadmap_of_Trust_and_Trust_Evaluation_in_Web_Applications_and_Web_Services/links/55da7e6308aeb38e8a8a1596/The-Roadmap-of-Trust-and-Trust-Evaluation-in-Web-Applications-and-Web-Services.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;9;No DOI available;;;;;;;;
Evidence-based policy-making: the implications of globally-applicable research for context-specific problem-solving in developing countries;D Behague, C Tawiah, M Rosato, T Some… - Social Science & …, 2009 - Elsevier;2009;https://www.sciencedirect.com/science/article/pii/S0277953609005401;http://www.academia.edu/download/31383346/Behague_and_colleagues_SS_M_2009.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;107;No DOI available;;;;;;;;
Mobile cloud computing: A survey;N Fernando, SW Loke, W Rahayu - Future generation computer systems, 2013 - Elsevier;2013;https://www.sciencedirect.com/science/article/pii/S0167739X12001318;http://www-users.cselabs.umn.edu/classes/Spring-2017/csci8980/papers/Intro/mobile_cloud_issue_survey.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;1357;No DOI available;;;;;;;;
Adapting to social and political transitions–The influence of history on health policy formation in the Republic of the Union of Myanmar (Burma);J Grundy, P Annear, S Ahmed, BA Biggs - Social science & medicine, 2014 - Elsevier;2014;https://www.sciencedirect.com/science/article/pii/S0277953614000409;https://minerva-access.unimelb.edu.au/bitstream/handle/11343/43886/Adapting%20to%20social_Social%20Science%20&%20Medicine.pdf?sequence=1;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;14;No DOI available;;;;;;;;
Beyond normative models and development trends: Strategic design and implementation of decentralization in developing countries;P Smoke - New York, 2000 - Citeseer;2000;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.202.4459&rep=rep1&type=pdf;http://citeseerx.ist.psu.edu/viewdoc/download?doi=10.1.1.202.4459&rep=rep1&type=pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;15;No DOI available;;;;;;;;
Achieving coordination through dynamic construction of open workflows;L Thomas, J Wilson, GC Roman, C Gill - ACM/IFIP/USENIX International …, 2009 - Springer;2009;https://link.springer.com/chapter/10.1007/978-3-642-10445-9_14;https://link.springer.com/content/pdf/10.1007/978-3-642-10445-9_14.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;16;No DOI available;;;;;;;;
What we should know about knowledge-intensive business services;E Muller, D Doloreux - Technology in society, 2009 - Elsevier;2009;https://www.sciencedirect.com/science/article/pii/S0160791X08000705;No PDF available;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;454;No DOI available;;;;;;;;
Mobilizing organizations for innovation and value creation: an integrated model of the mobile company;SC Voelpel, H von Pierer… - Journal of Knowledge …, 2006 - emeraldinsight.com;2006;https://www.emeraldinsight.com/doi/abs/10.1108/13673270610709189;http://scholar.google.de/scholar?output=instlink&nossl=1&q=info:BQs6z1uvSz8J:scholar.google.com/&hl=de&as_sdt=0,5&scillfp=541764178390544015&oi=lle;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;17;No DOI available;;;;;;;;
When not every response to climate change is a good one: Identifying principles for sustainable adaptation;S Eriksen, P Aldunce, CS Bahinipati… - Climate and …, 2011 - Taylor & Francis;2011;https://www.tandfonline.com/doi/abs/10.3763/cdev.2010.0060;https://www.tandfonline.com/doi/pdf/10.3763/cdev.2010.0060;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;417;No DOI available;;;;;;;;
Agent enabled adaptive management of QoS assured provision of composite services;R Kowalczyk, MB Chhetri - Cybernetics and Systems: An …, 2009 - Taylor & Francis;2009;https://www.tandfonline.com/doi/abs/10.1080/01969720802633123;https://www.tandfonline.com/doi/full/10.1080/01969720802633123;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;3;No DOI available;;;;;;;;
Can participation be induced? Some evidence from developing countries;G Mansuri, V Rao - Critical Review of International Social and …, 2013 - Taylor & Francis;2013;https://www.tandfonline.com/doi/abs/10.1080/13698230.2012.757918;https://openknowledge.worldbank.org/bitstream/handle/10986/13394/fcri-10.108013698230.2012.757918.pdf?sequence=1;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;49;No DOI available;;;;;;;;
Runtime adaptation in dynamic workspaces;Y Sherman, V Vainer, Y Vidal… - US Patent App. 13/567,726, 2014 - Google Patents;2014;https://patents.google.com/patent/US20140040177A1/en;https://patentimages.storage.googleapis.com/9a/fa/cb/d3a3bf6bfa14fd/US20140040177A1.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;4;No DOI available;;;;;;;;
Gender-related barriers and delays in accessing tuberculosis diagnostic and treatment services: a systematic review of qualitative studies;L Krishnan, T Akande, AV Shankar… - Tuberculosis research …, 2014 - hindawi.com;2014;https://www.hindawi.com/journals/trt/2014/215059/abs/;http://downloads.hindawi.com/journals/trt/2014/215059.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;25;No DOI available;;;;;;;;
Improving health service delivery in developing countries: from evidence to action;DH Peters, S El-Saharty, B Siadat, K Janovsky… - 2009 - elibrary.worldbank.org;2009;https://elibrary.worldbank.org/doi/abs/10.1596/978-0-8213-7888-5;https://openknowledge.worldbank.org/bitstream/handle/10986/12334/48790.pdf;context-specific+AND+decentralized+service+composition+AND+adapt_GoogleScholar.csv;GoogleScholar;1;120;No DOI available;;;;;;;;
